,username,comment,date,likes
156,@hmongmagician737,Didnt that guy took the cop taser and shot it at him while running away?,3 years ago,273
157,@dionnode886,"To be safe and cooperatif with the police, Just don't resist and fight. Do what's officer asked.",3 years ago,0
158,@jasonolinger7585,seems like if he was a potential threat they wouldn't have given him the opportunity to drive his car to the side from the beginning smh,3 years ago,30
159,@carolmakgalemela6940,"He got scared, when they tried to handcuff him.",3 years ago,0
160,@j-dubb614,Drunken man makes terrible decisions that cost him his life. Two cops became judge jury and executioner. Should the guy have assaulted the police? No. Should that be a death sentence? Absolutely not.,3 years ago,0
161,@jrobb3444,"Drunk & passed out in drive thru, sobriety checked (failed), tried to arrest, resisted and fought officers (and won), escaped and fled with officers taser, then shot at officer with said taser, then stopped by police. 
Poor choice led to an even worse outcome.",3 years ago,0
162,@daniconi7333,The cops picked up their brass before attending to him. His life could've possibly been saved.,3 years ago,10
163,@bosswomen6315,Condolences to Rayshard Brooks' family and friends. Police would have handled this differently if he'd been white. Mr Brooks' fought back out of fear. It cost him his life.,3 years ago,0
164,@amirtbt,"Police officers are not screened and trained properly in the states.I live in Canada and it is too difficult to become a police officer here, therefore Canada ranks second best police forces global-wise after Japan.",3 years ago,0
165,@mmnez5805,MNOGO ME JE POGODIO OVAJ KLIP. NEMOGU DA VERUJEM DA POLICIJA MOZE BITI OVOLIKO  BRUTALNA. KOLOIKO SAM RAZUMELA COVEK JE SPAVAO U KOLIMA A STA SE POSLE DESILO NISAM RAZUMELA.PREVODITE I NA SRPSKI DA ZNAMO O CEMU SE RADI.,3 years ago,1
166,@lanrerahman9175,"It makes me so sad to see that people think this is worth getting killed over. I'm not sure if it is just people picking teams to say things aren't as bad as black people have been saying it is. In this video the man talks about his daughters, remember the human element here. He should have been arrested, no one is disputing that. But to get killed over this, running away with a taser (while being under the influence) is egregious.",3 years ago,0
167,@erichart2093,Those justifying this killing do not get it are the reason we can not move forward.,3 years ago,0
168,@g.scottakasuperearth,And just like the cops we're going to investigate ourselves and find ourselves not guilty.,3 years ago,7
169,@jourdanrondo3314,"I see a lot of people saying stuff like, ” he took the taser, so he deserved it.” Granted that was not a smart move. But something in a lot of police shootings is that it seems like officers always shoot to kill. Never to disarm.",3 years ago,1
170,@hinchman101,Sad story of a brother lose his life because the police mad Rayshard making them work for their pay that day. He made them seem weak in front of the line of people and they shot him for showing out️,3 years ago,2
171,@bri9146,What is wrong with people now a day. What if the man had a heart attack? No one felt the need to come out and find out if he was ok. But instead they want to call the cop. Really? Are we serious? Was the cop needed? The wendy's manager didnt couldnt go out to find out what is wrong with the man. Or they are just affraid? I want to know.,3 years ago,0
172,@gjrloiouyfchicfhhudrgky3470,"This obviously drunk man fought like crazy, and ran while having the taser he stole from the officers.
The man had enough strength to wrestle and muscle his way out while stealing the taser.",3 years ago,0
173,@darlenechinnery9872,"This police brutality has to stop.
They Got him to pull over, found he was intoxicated, how about taking his keys and have the vehicle impounded and get his info from his id and give him a citation to show up to court to deal with the dui. Why do we have to keep arresting people for the simplest things and then it turns up into a big thing. The laws and the way thing need to be handled needs to change.",3 years ago,0
174,@malikothman5381,They had no right to handcuff him or arrest him even if he was drinking because he was parked and sleeping  he wasn’t driving,3 years ago,5
175,@Gargoyle3438,"He must have concluded that there would be more of a problem for him if he were taken in right then. Because running only adds additional charges and an arrest later, with additional punishment. That's alcohol.",3 years ago,0
176,@hunterhaire1327,"The guy was operating a vehicle intoxicated(which could result in multiple fatalities) he failed a sobriety test, tried to fight the cops after they were nothing but patient, then stole their taser and ran. Instead of pulling out his gun immediately they actually TASEd him first! HE continues to flee (with a stolen police weapon (lethal or non) and expects them to let him run into the night or into some poor unsuspecting citizen near by. This cop should sue for being wrongfully fired.",3 years ago,0
